Airline,Departure_Airport,Arrival_Airport,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Route,route_avg_passengers,route_avg_purchase_lead,route_avg_length_of_stay,route_prop_extra_baggage,route_prop_preferred_seat,route_prop_in_flight_meals,route_booking_conversion_rate,Departure_Month,Departure_DayOfWeek,Departure_Hour,Is_Weekend,Route_Freq
3,7,0,242,2,950,506.77,62,1,2,2,0,5,2,0,8.3,3.0,79,0,0,0,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,1,0,0.0152
1,0,1,133,0,925,329.48,29,1,2,1,1,2,0,1,9.5,7.0,8,0,0,1,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,14,0,0.0156
2,6,6,261,2,1094,249.95,63,0,0,0,3,0,1,3,7.6,6.0,55,0,0,0,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,2,0,0.0139
2,3,7,146,2,1255,455.03,71,0,2,0,0,0,3,0,7.2,5.0,66,0,0,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,2,1,0.016
0,4,2,156,2,1107,300.33,54,1,1,1,1,1,0,1,7.6,3.0,58,1,0,0,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,10,0,0.0173
1,7,0,145,1,979,363.47,67,0,2,3,1,2,3,0,7.4,0.0,24,1,0,2,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,3,0,0.0152
0,3,6,204,1,985,151.12,26,1,0,3,1,1,0,1,5.6,9.0,17,0,0,2,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,12,0,0.015
4,6,4,155,2,832,344.5,51,1,2,2,1,1,1,2,8.2,2.0,27,0,1,0,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,10,0,0.0156
0,2,4,237,2,1775,384.83,25,1,2,1,1,0,3,2,6.8,6.0,67,0,1,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,21,0,0.0153
4,0,5,140,2,1306,128.22,79,1,2,3,3,3,3,2,7.6,6.0,101,0,0,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,0,5,0,0.0169
4,6,5,117,2,1450,260.06,61,1,2,2,3,1,1,1,8.8,3.0,9,0,0,0,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,1,0,0.0166
0,2,1,252,2,1480,546.65,32,1,1,2,1,1,1,3,6.0,1.0,43,0,0,0,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,6,11,1,0.0153
3,4,6,208,0,1130,333.91,29,1,2,3,1,1,1,3,4.8,12.0,98,0,0,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,10,0,0.0155
0,3,6,264,1,1103,177.53,45,1,1,2,1,2,1,2,8.8,5.0,99,0,0,2,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,4,1,0.015
4,0,0,94,2,1395,402.89,45,0,1,3,1,3,1,3,7.1,22.0,117,0,0,1,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,17,0,0.0135
0,6,5,200,2,1294,428.48,42,0,1,1,0,3,2,2,5.7,7.0,7,0,0,1,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,15,0,0.0166
2,7,5,164,2,1125,316.42,62,1,0,1,1,0,3,3,5.9,0.0,39,0,0,0,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,21,0,0.0155
2,7,4,189,2,837,473.92,31,0,0,1,0,3,1,3,9.0,11.0,86,0,0,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,23,0,0.0172
2,4,4,191,2,1288,532.86,29,0,1,0,1,1,2,2,7.5,6.0,104,0,1,2,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,17,0,0.0156
4,3,7,255,2,1044,382.4,43,0,1,2,1,1,2,1,7.5,1.0,2,0,0,2,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,15,1,0.016
0,4,7,132,2,935,294.25,19,1,2,3,3,2,3,2,8.5,13.0,78,0,0,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,0,0,0.0155
1,5,7,168,2,1251,374.44,77,1,0,2,1,2,1,0,6.2,8.0,7,0,1,0,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,18,0,0.0171
2,2,5,143,2,1496,245.25,57,0,2,2,1,2,1,3,6.7,27.0,104,0,0,0,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,10,1,0.0173
2,4,7,217,2,839,330.76,60,1,0,3,3,0,3,2,7.2,15.0,23,0,0,1,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,6,0,0.0155
3,1,7,188,2,1352,476.48,76,1,0,3,1,2,1,1,8.7,12.0,100,0,0,2,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,15,0,0.0169
1,4,1,286,2,1903,339.92,71,1,1,3,1,0,1,1,7.1,3.0,119,0,0,2,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,15,1,0.0162
2,5,2,152,2,1072,285.5,26,1,0,1,0,1,1,0,9.1,19.0,118,0,0,2,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,6,20,1,0.0142
3,0,0,172,2,1369,298.4,51,1,2,0,0,1,3,1,6.4,37.0,22,0,0,2,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,5,20,1,0.0135
1,2,6,252,2,615,168.01,68,0,2,3,3,1,1,3,8.1,3.0,53,1,0,1,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,2,15,0,0.016
3,0,1,145,1,1025,418.9,33,0,0,3,3,3,1,2,6.5,18.0,107,0,0,2,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,6,0,1,0.0156
2,2,4,181,2,1249,176.04,37,0,2,3,1,3,2,2,5.5,6.0,45,0,0,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,0,5,0,0.0153
4,5,0,204,2,1568,339.62,54,1,2,3,1,1,1,3,10.0,4.0,58,0,0,0,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,14,0,0.0143
2,4,5,319,2,1294,388.28,74,0,1,2,1,0,1,3,5.6,3.0,78,0,0,0,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,13,0,0.0162
4,6,2,225,2,1136,303.95,60,0,1,1,3,1,3,0,6.1,13.0,72,0,1,0,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,9,0,0.0155
2,0,2,203,2,1780,203.9,36,0,2,2,1,3,1,2,4.6,7.0,70,0,1,1,2,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,11,1,0.0162
1,2,3,181,0,725,272.76,24,0,0,1,0,1,0,0,3.1,19.0,27,0,0,0,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,0,8,0,0.0155
0,0,5,172,2,1488,275.29,72,0,2,0,0,1,0,3,8.8,11.0,90,0,0,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,18,0,0.0169
3,4,2,283,2,1529,296.31,41,1,1,2,1,1,3,2,9.3,7.0,63,0,1,1,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,4,2,0,0.0173
0,2,4,178,2,1387,441.05,31,1,0,2,1,3,0,2,4.4,1.0,103,0,0,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,11,0,0.0153
3,3,7,197,2,1491,575.18,43,1,2,0,1,1,1,2,7.3,5.0,60,0,0,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,13,0,0.016
0,0,6,160,2,1302,286.41,33,0,2,1,1,1,1,1,7.6,3.0,68,0,0,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,0,0,0.0155
0,4,7,132,2,968,317.33,20,0,1,0,3,1,1,1,8.2,13.0,56,0,0,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,7,0,0.0155
3,0,5,205,2,1029,449.3,79,0,1,3,1,2,1,0,8.0,0.0,104,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,21,1,0.0169
0,5,3,223,1,1326,291.85,20,0,0,3,1,1,3,2,8.2,12.0,70,0,0,2,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,0,12,0,0.0136
0,5,4,169,2,777,361.79,77,0,2,3,0,2,0,0,3.5,4.0,112,0,0,0,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,21,0,0.0165
4,4,2,167,2,1222,377.84,57,1,2,1,3,1,1,3,8.1,1.0,54,0,0,0,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,8,0,0.0173
0,7,4,127,2,1027,491.89,34,1,1,2,1,0,0,0,4.7,16.0,35,0,0,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,14,0,0.0172
0,1,2,224,1,1126,535.81,51,0,2,1,3,2,2,3,6.1,5.0,34,0,0,0,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,9,0,0.0162
3,5,1,442,2,1470,342.95,55,0,2,1,1,1,3,1,10.0,17.0,89,0,0,1,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,2,11,0,0.0152
1,6,3,38,2,907,476.42,21,1,1,2,1,3,2,2,6.7,14.0,80,0,0,2,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,4,0,0,0.0172
4,1,5,219,2,1572,542.25,40,1,2,0,1,0,1,2,7.2,22.0,42,0,0,1,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,8,1,0.014
0,6,5,228,2,812,414.87,75,1,2,3,3,0,1,1,5.1,1.0,25,0,0,1,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,5,0,0.0166
1,7,1,154,2,1562,376.6,52,1,1,0,3,2,3,0,8.6,0.0,77,0,1,0,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,21,1,0.015
0,4,2,266,1,1076,172.37,26,1,1,3,1,2,1,0,7.1,3.0,100,0,0,1,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,3,1,0.0173
1,2,7,192,1,897,204.79,23,1,2,1,3,1,1,0,5.2,2.0,31,0,0,1,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,4,0,0.0127
3,0,4,146,2,1142,456.89,59,0,2,0,1,2,1,0,7.5,2.0,41,0,0,1,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,20,1,0.0151
4,6,6,252,2,1434,318.63,72,1,2,3,1,1,0,2,7.7,1.0,2,0,0,2,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,0,3,0,0.0139
0,4,6,170,2,1597,426.62,38,1,2,3,1,1,1,0,5.9,5.0,17,0,1,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,18,0,0.0155
3,4,3,201,2,734,281.07,30,0,1,1,1,0,0,0,5.6,8.0,100,0,0,0,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,11,0,0.0191
3,5,5,208,2,754,148.59,59,1,2,2,1,2,0,1,6.6,10.0,41,0,0,1,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,10,0,0.0161
0,1,5,171,0,1144,423.02,35,0,2,1,3,2,1,1,8.1,8.0,93,0,0,1,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,12,0,0.014
0,7,5,211,0,1127,316.21,67,1,2,3,0,1,1,2,5.0,7.0,72,0,0,0,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,6,0,0.0155
0,7,2,124,1,1497,594.87,78,1,2,3,1,0,1,2,6.5,2.0,119,0,0,2,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,22,0,0.0158
3,4,4,270,1,1538,332.03,78,1,0,2,3,1,0,0,7.5,4.0,68,0,0,0,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,22,0,0.0156
3,2,6,224,2,966,100.44,74,0,2,1,1,2,3,3,8.5,9.0,1,0,1,0,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,17,1,0.016
3,3,5,169,1,1395,227.81,42,1,0,0,3,1,3,2,3.4,20.0,19,0,0,0,29,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,23,0,0.0156
4,1,4,29,2,1013,316.0,76,0,1,3,1,3,1,2,9.5,6.0,72,0,1,0,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,17,1,0.0167
0,1,7,255,2,1494,428.84,46,0,2,1,3,4,1,2,6.8,27.0,85,0,0,2,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,14,1,0.0169
1,5,1,179,2,1351,467.42,63,1,1,1,0,1,3,2,8.6,6.0,93,0,0,1,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,0,0,0.0152
4,5,7,190,1,1198,645.14,47,1,2,3,3,0,3,0,7.9,7.0,15,0,0,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,22,0,0.0171
4,0,0,151,2,1629,391.74,37,1,1,2,3,0,0,0,4.5,1.0,102,0,0,1,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,2,0,0.0135
1,3,2,34,1,1682,380.6,60,0,1,1,1,1,1,3,9.1,14.0,83,0,0,0,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,11,1,0.0148
1,4,7,171,1,716,491.71,51,1,0,0,1,1,3,0,9.0,4.0,48,0,0,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,15,1,0.0155
0,0,5,201,2,1688,293.74,33,1,2,2,3,2,1,1,7.2,6.0,68,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,4,6,0,0.0169
4,6,1,163,2,1063,168.45,79,1,2,0,0,0,2,0,7.8,5.0,69,0,0,2,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,4,9,0,0.015
0,7,3,177,0,1191,492.99,33,1,0,1,0,0,1,3,8.0,6.0,100,0,1,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,12,1,0.015
2,0,5,185,2,878,155.67,72,0,2,1,0,1,1,3,6.6,25.0,106,0,0,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,0,0,0,0.0169
4,5,2,183,2,808,486.76,33,0,2,3,0,0,1,1,7.0,16.0,103,0,0,1,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,1,7,0,0.0142
1,1,4,181,0,1206,466.06,34,1,1,2,1,1,3,1,6.6,1.0,104,0,0,1,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,0,0,0.0167
4,3,3,342,2,1227,573.85,79,1,2,1,0,1,0,2,8.6,15.0,50,0,0,2,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,1,0,0.0155
1,4,3,116,2,2045,330.79,56,1,1,1,1,0,2,3,4.2,12.0,34,0,0,0,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,18,0,0.0191
3,5,3,92,2,1537,183.48,76,1,2,0,1,1,1,2,6.3,2.0,80,0,0,2,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,17,0,0.0136
2,3,0,61,2,1504,276.86,79,0,1,3,1,0,1,3,7.5,9.0,28,0,1,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,5,0,0.0158
4,0,3,163,2,898,361.11,45,0,0,3,0,1,1,0,7.4,2.0,35,0,0,0,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,23,0,0.0149
2,7,2,108,1,1374,350.91,74,1,2,3,1,0,2,1,8.1,18.0,97,0,0,1,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,8,1,0.0158
1,1,3,254,2,1292,350.88,48,1,0,3,0,2,1,2,7.0,47.0,99,0,0,2,11,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,1,0,0.0152
1,5,4,115,2,1069,541.6,79,0,2,1,0,1,3,0,6.6,0.0,32,1,0,1,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,0,0,0.0165
2,2,0,150,2,750,347.27,19,1,2,3,1,0,1,2,6.3,56.0,115,0,0,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,21,0,0.0141
4,6,7,262,2,2087,368.93,75,1,0,0,0,1,3,1,6.7,17.0,63,0,1,2,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,21,0,0.0155
3,7,3,113,1,893,392.44,43,1,0,2,0,2,0,0,5.9,6.0,97,0,0,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,0,1,0.015
4,3,7,241,2,659,306.74,38,1,0,2,1,4,2,1,6.4,5.0,71,0,0,0,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,11,1,0.016
0,5,5,160,2,992,329.57,60,1,1,3,2,2,1,1,8.2,11.0,25,0,0,2,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,20,0,0.0161
4,4,3,142,2,928,340.63,65,0,0,2,1,1,3,2,6.4,10.0,35,0,0,1,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,23,0,0.0191
2,1,0,74,2,1395,343.76,35,0,2,1,3,0,1,0,5.2,7.0,32,0,0,1,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,22,1,0.0162
3,0,2,162,2,1881,240.82,49,0,2,2,3,0,1,0,7.1,17.0,58,0,1,2,2,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,3,0,0.0162
0,5,0,155,2,1362,501.18,69,0,1,2,0,1,1,3,7.3,14.0,106,0,0,2,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,3,6,0,0.0143
0,5,5,76,2,2101,317.6,64,0,2,1,0,1,1,1,8.7,3.0,20,0,0,1,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,8,1,0.0161
3,4,2,177,1,571,277.69,34,1,1,0,3,1,3,2,7.6,15.0,64,0,1,1,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,16,1,0.0173
0,6,3,250,2,1537,271.56,33,1,2,2,1,0,1,3,6.6,31.0,88,0,0,2,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,6,0,0.0172
3,7,3,140,2,892,335.52,73,1,1,1,2,0,1,0,7.6,8.0,82,0,1,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,6,0,0.015
4,5,5,168,2,1137,321.58,24,0,0,2,1,1,2,0,7.6,7.0,30,0,1,1,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,19,1,0.0161
2,4,0,118,2,940,415.92,22,0,2,2,1,0,3,1,8.5,8.0,23,0,0,2,32,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,20,0,0.0133
2,0,4,59,2,1020,321.52,45,1,2,0,1,2,2,0,5.3,24.0,82,0,0,0,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,18,0,0.0151
2,7,4,118,2,1179,368.32,24,0,2,0,1,1,1,1,6.2,8.0,95,0,0,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,2,3,0,0.0172
4,5,4,101,2,1046,222.63,43,0,1,0,1,1,1,0,7.0,2.0,5,0,0,2,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,0,2,0,0.0165
4,6,2,255,2,796,491.86,60,0,2,1,0,2,1,1,7.4,8.0,93,0,0,0,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,0,14,0,0.0155
1,0,7,296,2,1285,354.81,33,1,1,2,1,4,1,0,6.2,10.0,13,0,0,1,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,14,0,0.016
3,0,0,182,2,866,447.99,19,1,2,2,2,1,1,1,9.1,4.0,19,0,0,2,0,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,9,0,0.0135
4,3,6,266,2,1115,410.42,54,1,2,1,1,1,1,3,4.9,3.0,81,0,0,0,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,13,0,0.015
4,1,4,248,2,1192,361.7,25,0,1,0,1,2,1,0,6.8,9.0,6,0,0,0,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,18,0,0.0167
3,1,3,112,0,1024,216.76,43,0,1,2,1,0,3,2,6.2,18.0,61,0,0,1,11,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,15,0,0.0152
4,0,4,212,2,898,399.35,41,0,0,2,1,0,3,1,8.9,4.0,65,0,0,1,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,17,0,0.0151
4,1,0,158,2,1534,364.89,52,1,2,2,3,1,1,1,7.8,18.0,79,0,1,2,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,1,1,0.0162
1,5,6,107,1,390,395.99,74,1,1,3,1,0,1,3,8.2,32.0,105,0,0,2,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,3,0,0.016
